cust_id,transaction_type,transaction_date,subscription_type,subscription_price
8624,UPGRADE,2022-09-01,MAX,119
8625,UPGRADE,2022-05-01,MAX,119
8628,UPGRADE,2021-05-01,MAX,109
8634,UPGRADE,2022-11-01,PRO,85
8636,UPGRADE,2020-10-01,MAX,99
8637,UPGRADE,2022-04-01,MAX,119
8638,UPGRADE,2022-10-01,MAX,119
8641,UPGRADE,2022-09-01,MAX,119
8643,UPGRADE,2022-06-01,MAX,119
8644,UPGRADE,2022-05-01,PRO,85
8649,UPGRADE,2021-09-01,MAX,109
8655,UPGRADE,2021-11-01,MAX,109
8657,UPGRADE,2021-12-01,MAX,109
8658,UPGRADE,2021-05-01,MAX,109
8660,UPGRADE,2022-05-01,MAX,119
8661,UPGRADE,2021-10-01,MAX,109
8663,UPGRADE,2021-09-01,MAX,109
8665,UPGRADE,2022-07-01,MAX,119
8676,UPGRADE,2022-03-01,MAX,119
8680,UPGRADE,2021-10-01,PRO,75
8681,UPGRADE,2020-12-01,MAX,99
8691,UPGRADE,2022-04-01,PRO,85
8697,UPGRADE,2022-09-01,MAX,119
8699,UPGRADE,2022-01-01,MAX,119
8701,UPGRADE,2022-02-01,MAX,119
8702,UPGRADE,2021-12-01,MAX,109
8706,UPGRADE,2021-12-01,MAX,109
8709,UPGRADE,2021-12-01,PRO,75
8710,UPGRADE,2022-08-01,PRO,85
8711,UPGRADE,2022-07-01,MAX,119
8714,UPGRADE,2022-07-01,MAX,119
8715,UPGRADE,2021-10-01,PRO,75
8718,UPGRADE,2021-10-01,MAX,109
8723,UPGRADE,2022-09-01,MAX,119
8727,UPGRADE,2022-03-01,PRO,85
8729, ,2020-11-01,PRO,65
8731,UPGRADE,2022-08-01,PRO,85
8732,UPGRADE,2022-03-01,MAX,119
8734,UPGRADE,2021-01-01,PRO,75
8735,UPGRADE,2020-12-01,MAX,99
8740,UPGRADE,2021-10-01,MAX,109
8743,UPGRADE,2022-11-01,PRO,85
8744,UPGRADE,2022-04-01,PRO,85
8747,UPGRADE,2021-07-01,MAX,109
8748,UPGRADE,2022-01-01,MAX,119
8754,UPGRADE,2022-04-01,MAX,119
8757,UPGRADE,2021-12-01,MAX,109
8758,UPGRADE,2021-07-01,MAX,109
8759,UPGRADE,2022-02-01,MAX,119
8761,UPGRADE,2022-05-01,MAX,119
8762,UPGRADE,2022-07-01,MAX,119
8763,UPGRADE,2022-11-01,MAX,119
8773,UPGRADE,2021-04-01,MAX,109
8775,UPGRADE,2021-10-01,PRO,75
8778,UPGRADE,2021-09-01,MAX,109
8782,UPGRADE,2022-08-01,MAX,119
8783,UPGRADE,2021-06-01,MAX,109
8785,UPGRADE,2022-10-01,MAX,119
8788,UPGRADE,2021-04-01,MAX,109
8792,UPGRADE,2022-03-01,MAX,119
8794,UPGRADE,2020-11-01,MAX,99
8797,UPGRADE,2022-11-01,MAX,119
8806,UPGRADE,2021-10-01,MAX,109
8824,UPGRADE,2020-12-01,MAX,99
8825,UPGRADE,2020-09-01,MAX,99
8830,UPGRADE,2021-12-01,MAX,109
8831,UPGRADE,2022-04-01,MAX,119
8838,UPGRADE,2021-10-01,MAX,109
8839,UPGRADE,2021-12-01,MAX,109
8846,UPGRADE,2022-10-01,MAX,119
8847,UPGRADE,2021-08-01,MAX,109
8848,UPGRADE,2022-07-01,MAX,119
8849,UPGRADE,2022-06-01,MAX,119
8853,UPGRADE,2020-11-01,MAX,99
8857,UPGRADE,2021-03-01,MAX,109
8860,UPGRADE,2021-05-01,MAX,109
8862,UPGRADE,2022-11-01,PRO,85
8865,UPGRADE,2022-10-01,MAX,119
8873,UPGRADE,2021-04-01,MAX,109
8882,UPGRADE,2022-07-01,MAX,119
8887,UPGRADE,2021-08-01,MAX,109
8889,UPGRADE,2022-11-01,MAX,119
8890,UPGRADE,2022-04-01,MAX,119
8891,UPGRADE,2020-07-01,PRO,65
8895,UPGRADE,2021-06-01,MAX,109
8896,UPGRADE,2022-03-01,MAX,119
8898,UPGRADE,2020-07-01,MAX,99
8902,UPGRADE,2021-07-01,MAX,109
8908,UPGRADE,2021-05-01,MAX,109
8912,UPGRADE,2020-10-01,PRO,65
8914,UPGRADE,2021-10-01,PRO,75
8916,UPGRADE,2022-11-01,MAX,119
8926,UPGRADE,2022-08-01,PRO,85
8930,UPGRADE,2021-06-01,MAX,109
8935,UPGRADE,2022-07-01,PRO,85
8938,UPGRADE,2021-11-01,MAX,109
8940,UPGRADE,2022-04-01,MAX,119
8944,UPGRADE,2021-08-01,MAX,109
8949,UPGRADE,2021-10-01,MAX,109
8951,UPGRADE,2021-12-01,MAX,109
8954,UPGRADE,2020-10-01,MAX,99
8958,UPGRADE,2021-07-01,MAX,109
8959,UPGRADE,2020-11-01,MAX,99
8961,UPGRADE,2021-08-01,MAX,109
8962,UPGRADE,2021-08-01,MAX,109
8963,UPGRADE,2020-04-01,MAX,99
8965,UPGRADE,2021-02-01,PRO,75
8966,UPGRADE,2022-01-01,MAX,119
8967,UPGRADE,2022-07-01,MAX,119
8975,UPGRADE,2021-11-01,PRO,75
8979,UPGRADE,2022-02-01,MAX,119
8981,UPGRADE,2021-12-01,PRO,75
8984,UPGRADE,2021-08-01,MAX,109
8985,UPGRADE,2022-09-01,MAX,119
8990,UPGRADE,2022-10-01,PRO,85
8993,UPGRADE,2021-12-01,MAX,109
8994,UPGRADE,2022-06-01,MAX,119
8995,UPGRADE,2021-06-01,PRO,75
8997,UPGRADE,2022-10-01,MAX,119
8999,UPGRADE,2022-10-01,PRO,85
9003,UPGRADE,2022-10-01,MAX,119
9004,UPGRADE,2022-04-01,MAX,119
9008,UPGRADE,2021-01-01,MAX,109
9009,UPGRADE,2020-09-01,MAX,99
9010,UPGRADE,2022-08-01,MAX,119
9013,UPGRADE,2022-07-01,PRO,85
9014,UPGRADE,2021-10-01,MAX,109
9015,UPGRADE,2022-08-01,MAX,119
9017, ,2022-10-01,MAX,119
9018,UPGRADE,2021-03-01,PRO,75
9020,UPGRADE,2022-10-01,MAX,119
9021,UPGRADE,2022-11-01,PRO,85
9024,UPGRADE,2021-08-01,MAX,109
9025,UPGRADE,2022-02-01,MAX,119
9028,UPGRADE,2022-08-01,MAX,119
9029,UPGRADE,2021-09-01,MAX,109
9030,UPGRADE,2022-11-01,MAX,119
9038,UPGRADE,2022-05-01,PRO,85
9039,UPGRADE,2022-02-01,MAX,119
9040,UPGRADE,2021-06-01,MAX,109
9043,UPGRADE,2022-07-01,MAX,119
9048,UPGRADE,2020-07-01,MAX,99
9050,UPGRADE,2021-10-01,MAX,109
9055,UPGRADE,2021-08-01,MAX,109
9056,UPGRADE,2021-08-01,PRO,75
9057,UPGRADE,2020-10-01,MAX,99
9058,UPGRADE,2021-07-01,MAX,109
9059,UPGRADE,2022-10-01,MAX,119
9065,UPGRADE,2022-04-01,MAX,119
9070,UPGRADE,2022-08-01,MAX,119
9080,UPGRADE,2022-04-01,MAX,119
9081,UPGRADE,2021-06-01,MAX,109
9083,UPGRADE,2021-09-01,MAX,109
9085,UPGRADE,2022-08-01,MAX,119
9086,UPGRADE,2022-05-01,MAX,119
9088,UPGRADE,2022-09-01,MAX,119
9089,UPGRADE,2022-04-01,MAX,119
9090,UPGRADE,2022-09-01,MAX,119
9092,UPGRADE,2022-04-01,MAX,119
9096,UPGRADE,2022-02-01,PRO,85
9097,UPGRADE,2021-08-01,MAX,109
9099,UPGRADE,2022-04-01,PRO,85
9101,UPGRADE,2022-06-01,PRO,85
9103,UPGRADE,2020-08-01,MAX,99
9104,UPGRADE,2021-05-01,PRO,75
9105,UPGRADE,2022-06-01,MAX,119
9108,UPGRADE,2020-05-01,MAX,99
9110,UPGRADE,2021-11-01,MAX,109
9112,UPGRADE,2021-11-01,MAX,109
9115,UPGRADE,2022-03-01,MAX,119
9118,UPGRADE,2021-12-01,MAX,109
9121,UPGRADE,2022-01-01,PRO,85
9123,UPGRADE,2020-12-01,MAX,99
9127,UPGRADE,2021-02-01,MAX,109
9129,UPGRADE,2021-12-01,MAX,109
9130,UPGRADE,2022-11-01,MAX,119
9139,UPGRADE,2022-05-01,MAX,119
9142,UPGRADE,2021-12-01,MAX,109
9145,UPGRADE,2021-07-01,MAX,109
9146,UPGRADE,2022-08-01,MAX,119
9149,UPGRADE,2022-03-01,MAX,119
9150,UPGRADE,2022-06-01,MAX,119
9153,UPGRADE,2022-03-01,PRO,85
9156,UPGRADE,2020-10-01,MAX,99
9159,UPGRADE,2022-03-01,MAX,119
9163,UPGRADE,2022-01-01,PRO,85
9166,UPGRADE,2021-05-01,MAX,109
9167,UPGRADE,2022-01-01,MAX,119
9171,UPGRADE,2022-04-01,MAX,119
9173,UPGRADE,2021-05-01,PRO,75
9175,UPGRADE,2021-12-01,PRO,75
9179,UPGRADE,2022-03-01,MAX,119
9183,UPGRADE,2022-08-01,PRO,85
9186,UPGRADE,2022-06-01,PRO,85
9187,UPGRADE,2022-07-01,MAX,119
9188,UPGRADE,2022-04-01,MAX,119
9191,UPGRADE,2021-01-01,PRO,75
9193,UPGRADE,2021-08-01,MAX,109
9194,UPGRADE,2022-02-01,MAX,119
9195,UPGRADE,2022-08-01,MAX,119
9196,UPGRADE,2021-02-01,MAX,109
9197,UPGRADE,2022-06-01,MAX,119
9201,UPGRADE,2021-10-01,MAX,109
9207,UPGRADE,2022-09-01,MAX,119
9210,UPGRADE,2021-07-01,MAX,109
9211,UPGRADE,2021-06-01,MAX,109
9215,UPGRADE,2020-07-01,MAX,99
9216,UPGRADE,2022-03-01,PRO,85
9217,UPGRADE,2021-01-01,MAX,109
9221,UPGRADE,2021-05-01,MAX,109
9224,UPGRADE,2021-04-01,MAX,109
9225,UPGRADE,2022-06-01,MAX,119
9226,UPGRADE,2022-09-01,MAX,119
9228,UPGRADE,2022-06-01,MAX,119
9234,UPGRADE,2022-11-01,PRO,85
9236,UPGRADE,2021-09-01,MAX,109
9237,UPGRADE,2022-07-01,MAX,119
9241,UPGRADE,2022-11-01,MAX,119
9246,UPGRADE,2022-04-01,MAX,119
9249,UPGRADE,2022-01-01,MAX,119
9250,UPGRADE,2022-10-01,MAX,119
9252,UPGRADE,2021-07-01,PRO,75
9253,UPGRADE,2022-02-01,MAX,119
9257,UPGRADE,2022-09-01,PRO,85
9260,UPGRADE,2022-09-01,MAX,119
9261,UPGRADE,2021-12-01,PRO,75
9262,UPGRADE,2021-05-01,PRO,75
9265,UPGRADE,2022-04-01,PRO,85
9269,UPGRADE,2022-09-01,MAX,119
9271,UPGRADE,2021-08-01,MAX,109
9273,UPGRADE,2021-10-01,MAX,109
9279,UPGRADE,2021-07-01,PRO,75
9281,UPGRADE,2021-03-01,MAX,109
9284,UPGRADE,2022-03-01,MAX,119
9288,UPGRADE,2020-10-01,MAX,99
9290,UPGRADE,2020-07-01,MAX,99
9291,UPGRADE,2022-01-01,PRO,85
9295,UPGRADE,2021-06-01,PRO,75
9296,UPGRADE,2022-02-01,PRO,85
9301,UPGRADE,2022-02-01,MAX,119
9303,UPGRADE,2022-06-01,MAX,119
9305,UPGRADE,2020-10-01,MAX,99
9306,UPGRADE,2021-06-01,MAX,109
9307,UPGRADE,2021-11-01,PRO,75
9309,UPGRADE,2021-09-01,MAX,109
9310,UPGRADE,2022-06-01,MAX,119
9313,UPGRADE,2022-01-01,PRO,85
9316,UPGRADE,2022-05-01,MAX,119
9317,UPGRADE,2021-12-01,MAX,109
9318,UPGRADE,2022-03-01,PRO,85
9322,UPGRADE,2022-09-01,PRO,85
9323,UPGRADE,2022-03-01,MAX,119
9326,UPGRADE,2022-11-01,MAX,119
9327,UPGRADE,2022-06-01,MAX,119
9329,UPGRADE,2022-05-01,MAX,119
9337,UPGRADE,2022-04-01,MAX,119
9340,UPGRADE,2021-12-01,MAX,109
9343,UPGRADE,2021-11-01,MAX,109
9345,UPGRADE,2021-04-01,PRO,75
9347,UPGRADE,2022-10-01,MAX,119
9348,UPGRADE,2022-10-01,MAX,119
9350,UPGRADE,2022-05-01,MAX,119
9354,UPGRADE,2022-11-01,MAX,119
9356,UPGRADE,2021-02-01,MAX,109
9367,UPGRADE,2021-08-01,PRO,75
9368,UPGRADE,2021-10-01,MAX,109
9371,UPGRADE,2022-05-01,MAX,119
9374,UPGRADE,2022-02-01,PRO,85
9376,UPGRADE,2022-09-01,MAX,119
9377,UPGRADE,2022-07-01,MAX,119
9389,UPGRADE,2022-08-01,PRO,85
9391,UPGRADE,2022-09-01,MAX,119
9398,UPGRADE,2022-08-01,MAX,119
9401,UPGRADE,2022-03-01,MAX,119
9402,UPGRADE,2021-12-01,MAX,109
9405,UPGRADE,2022-06-01,MAX,119
9406,UPGRADE,2021-05-01,MAX,109
9410,UPGRADE,2022-08-01,MAX,119
9411,UPGRADE,2022-04-01,MAX,119
9413,UPGRADE,2022-07-01,MAX,119
9414,UPGRADE,2022-08-01,PRO,85
9415,UPGRADE,2021-03-01,MAX,109
9416,UPGRADE,2021-08-01,MAX,109
9427,UPGRADE,2022-10-01,MAX,119
9429,UPGRADE,2021-09-01,MAX,109
9430,UPGRADE,2022-07-01,MAX,119
9432,UPGRADE,2021-12-01,PRO,75
9435,UPGRADE,2021-11-01,MAX,109
9441,UPGRADE,2022-10-01,MAX,119
9442,UPGRADE,2021-01-01,MAX,109
9444,UPGRADE,2022-06-01,MAX,119
9446,UPGRADE,2022-08-01,MAX,119
9448,UPGRADE,2021-10-01,PRO,75
9449, ,2020-08-01,MAX,99
9453,UPGRADE,2022-10-01,PRO,85
9454,UPGRADE,2022-10-01,MAX,119
9456,UPGRADE,2021-04-01,MAX,109
9462,UPGRADE,2021-09-01,MAX,109
9464,UPGRADE,2021-10-01,MAX,109
9467,UPGRADE,2022-05-01,MAX,119
9469,UPGRADE,2021-11-01,PRO,75
9471,UPGRADE,2022-09-01,MAX,119
9474,UPGRADE,2021-08-01,MAX,109
9476,UPGRADE,2021-07-01,MAX,109
9477,UPGRADE,2021-09-01,MAX,109
9479,UPGRADE,2022-06-01,MAX,119
9482,UPGRADE,2022-02-01,MAX,119
9484,UPGRADE,2022-06-01,PRO,85
9485,UPGRADE,2022-04-01,MAX,119
9486,UPGRADE,2021-05-01,MAX,109
9490,UPGRADE,2022-02-01,MAX,119
9497,UPGRADE,2022-09-01,PRO,85
9500,UPGRADE,2022-02-01,MAX,119
9501,UPGRADE,2022-07-01,PRO,85
9509,UPGRADE,2022-03-01,MAX,119
9511,UPGRADE,2022-07-01,MAX,119
9512,UPGRADE,2022-07-01,PRO,85
9515,UPGRADE,2022-10-01,MAX,119
9517,UPGRADE,2022-04-01,PRO,85
9522,UPGRADE,2021-06-01,MAX,109
9523,UPGRADE,2021-04-01,MAX,109
9525,UPGRADE,2022-09-01,MAX,119
9527,UPGRADE,2022-01-01,MAX,119
9530,UPGRADE,2021-12-01,MAX,109
9532,UPGRADE,2021-09-01,PRO,75
9534,UPGRADE,2021-07-01,MAX,109
9536,UPGRADE,2020-11-01,PRO,65
9541,UPGRADE,2022-02-01,MAX,119
9546,UPGRADE,2022-08-01,MAX,119
9547,UPGRADE,2022-01-01,PRO,85
9549,UPGRADE,2022-01-01,MAX,119
9554,UPGRADE,2022-07-01,MAX,119
9555,UPGRADE,2022-05-01,MAX,119
9557,UPGRADE,2020-12-01,PRO,65
9559,UPGRADE,2022-04-01,PRO,85
9560,UPGRADE,2021-01-01,MAX,109
9563,UPGRADE,2022-08-01,MAX,119
9566,UPGRADE,2020-10-01,MAX,99
9567,UPGRADE,2021-01-01,MAX,109
9575,UPGRADE,2021-09-01,MAX,109
9578,UPGRADE,2022-04-01,MAX,119
9580,UPGRADE,2021-11-01,PRO,75
9583,UPGRADE,2021-05-01,MAX,109
9585,UPGRADE,2021-07-01,MAX,109
9595,UPGRADE,2021-09-01,MAX,109
9596,UPGRADE,2021-10-01,MAX,109
9599,UPGRADE,2022-03-01,MAX,119
9601,UPGRADE,2022-02-01,MAX,119
9604, ,2022-06-01,MAX,119
9616,UPGRADE,2022-04-01,PRO,85
9617,UPGRADE,2022-09-01,PRO,85
9618,UPGRADE,2022-05-01,MAX,119
9621,UPGRADE,2021-01-01,PRO,75
9622,UPGRADE,2022-02-01,MAX,119
9629,UPGRADE,2022-01-01,MAX,119
9630,UPGRADE,2021-08-01,MAX,109
9636,UPGRADE,2022-01-01,MAX,119
9642,UPGRADE,2022-05-01,PRO,85
9643,UPGRADE,2021-04-01,MAX,109
9644,UPGRADE,2021-11-01,PRO,75
9648,UPGRADE,2021-01-01,MAX,109
9655,UPGRADE,2022-05-01,PRO,85
9660,UPGRADE,2021-09-01,MAX,109
9662,UPGRADE,2022-04-01,PRO,85
9666,UPGRADE,2022-11-01,MAX,119
9668,UPGRADE,2021-10-01,MAX,109
9671,UPGRADE,2022-05-01,PRO,85
9677,UPGRADE,2021-07-01,MAX,109
9680,UPGRADE,2022-09-01,MAX,119
9685,UPGRADE,2021-11-01,MAX,109
9689,UPGRADE,2021-05-01,PRO,75
9691,UPGRADE,2022-02-01,MAX,119
9696,UPGRADE,2021-07-01,MAX,109
9698,UPGRADE,2021-11-01,MAX,109
9699,UPGRADE,2021-05-01,MAX,109
9706,UPGRADE,2022-10-01,PRO,85
9708,UPGRADE,2022-05-01,MAX,119
9711,UPGRADE,2022-06-01,MAX,119
9715,UPGRADE,2022-03-01,MAX,119
9718,UPGRADE,2021-12-01,MAX,109
9719,UPGRADE,2020-06-01,PRO,65
9722,UPGRADE,2022-10-01,MAX,119
9723,UPGRADE,2022-08-01,MAX,119
9726,UPGRADE,2022-03-01,MAX,119
9730,UPGRADE,2022-11-01,MAX,119
9746,UPGRADE,2022-02-01,MAX,119
9749,UPGRADE,2021-11-01,MAX,109
9750,UPGRADE,2022-07-01,MAX,119
9751,UPGRADE,2021-05-01,MAX,109
9753,UPGRADE,2022-05-01,PRO,85
9755,UPGRADE,2022-09-01,MAX,119
9758,UPGRADE,2021-10-01,MAX,109
9759,UPGRADE,2021-07-01,PRO,75
9761,UPGRADE,2022-06-01,MAX,119
9765,UPGRADE,2022-04-01,MAX,119
9766,UPGRADE,2022-02-01,MAX,119
9770,UPGRADE,2022-03-01,MAX,119
9771,UPGRADE,2022-04-01,MAX,119
9772,UPGRADE,2022-07-01,MAX,119
9774,UPGRADE,2022-01-01,MAX,119
9775,UPGRADE,2022-10-01,MAX,119
9776,UPGRADE,2022-04-01,MAX,119
9778,UPGRADE,2021-11-01,MAX,109
9785,UPGRADE,2022-09-01,MAX,119
9792,UPGRADE,2021-01-01,MAX,109
9795,UPGRADE,2022-05-01,MAX,119
9798,UPGRADE,2021-04-01,MAX,109
9802,UPGRADE,2022-04-01,PRO,85
9803,UPGRADE,2020-10-01,PRO,65
9804,UPGRADE,2022-09-01,MAX,119
9805,UPGRADE,2022-09-01,PRO,85
9807,UPGRADE,2021-11-01,MAX,109
9808,UPGRADE,2022-01-01,MAX,119
9810,UPGRADE,2022-05-01,MAX,119
9812,UPGRADE,2021-09-01,MAX,109
9817,UPGRADE,2022-05-01,MAX,119
9818,UPGRADE,2022-04-01,MAX,119
9819,UPGRADE,2021-10-01,MAX,109
9820,UPGRADE,2021-05-01,MAX,109
9821,UPGRADE,2020-04-01,MAX,99
9822,UPGRADE,2022-05-01,PRO,85
9824,UPGRADE,2022-06-01,MAX,119
9827,UPGRADE,2022-10-01,MAX,119
9828,UPGRADE,2022-08-01,MAX,119
9832,UPGRADE,2022-05-01,MAX,119
9836,UPGRADE,2021-07-01,MAX,109
9837,UPGRADE,2021-03-01,MAX,109
9839,UPGRADE,2021-08-01,MAX,109
9840,UPGRADE,2022-05-01,PRO,85
9841,UPGRADE,2021-11-01,MAX,109
9842,UPGRADE,2020-11-01,MAX,99
9844,UPGRADE,2022-06-01,MAX,119
9845,UPGRADE,2022-07-01,PRO,85
9847,UPGRADE,2022-03-01,MAX,119
9848,UPGRADE,2022-06-01,MAX,119
9849,UPGRADE,2022-01-01,MAX,119
9850,UPGRADE,2022-07-01,MAX,119
9852,UPGRADE,2022-02-01,MAX,119
9854,UPGRADE,2022-04-01,MAX,119
9855,UPGRADE,2021-09-01,MAX,109
9856,UPGRADE,2022-08-01,MAX,119
9864,UPGRADE,2022-06-01,PRO,85
9867,UPGRADE,2022-01-01,PRO,85
9870,UPGRADE,2021-11-01,PRO,75
9874,UPGRADE,2022-06-01,MAX,119
9880,UPGRADE,2020-11-01,PRO,65
9881,UPGRADE,2022-03-01,MAX,119
9882,UPGRADE,2021-11-01,MAX,109
9886,UPGRADE,2022-11-01,MAX,119
9889,UPGRADE,2022-06-01,PRO,85
9890,UPGRADE,2022-07-01,MAX,119
9892,UPGRADE,2021-11-01,MAX,109
9895,UPGRADE,2022-03-01,MAX,119
9899,UPGRADE,2022-06-01,MAX,119
9904,UPGRADE,2022-04-01,MAX,119
9905,UPGRADE,2022-04-01,MAX,119
9906,UPGRADE,2020-08-01,PRO,65
9911,UPGRADE,2020-06-01,MAX,99
9912,UPGRADE,2022-08-01,MAX,119
9913,UPGRADE,2022-03-01,MAX,119
9918,UPGRADE,2022-02-01,MAX,119
9926,UPGRADE,2021-12-01,MAX,109
9928,UPGRADE,2021-11-01,MAX,109
9930,UPGRADE,2022-02-01,PRO,85
9931,UPGRADE,2022-10-01,MAX,119
9933,UPGRADE,2022-06-01,MAX,119
9938,UPGRADE,2022-09-01,MAX,119
9939,UPGRADE,2022-09-01,MAX,119
9940,UPGRADE,2022-05-01,MAX,119
9943,UPGRADE,2022-03-01,MAX,119
9944,UPGRADE,2021-01-01,MAX,109
9947,UPGRADE,2022-02-01,MAX,119
9954,UPGRADE,2020-12-01,MAX,99
9956,UPGRADE,2021-05-01,MAX,109
9957,UPGRADE,2022-05-01,MAX,119
9961,UPGRADE,2022-07-01,MAX,119
9962,UPGRADE,2020-08-01,MAX,99
9964,UPGRADE,2022-01-01,MAX,119
9966,UPGRADE,2022-09-01,PRO,85
9974,UPGRADE,2021-12-01,MAX,109
9979,UPGRADE,2022-11-01,MAX,119
9981,UPGRADE,2022-02-01,MAX,119
9983,UPGRADE,2022-03-01,MAX,119
9986,UPGRADE,2022-06-01,MAX,119
9993,UPGRADE,2020-07-01,MAX,99
9995,UPGRADE,2022-09-01,MAX,119
9997,UPGRADE,2022-10-01,MAX,119
10000,UPGRADE,2022-06-01,MAX,119
10001,UPGRADE,2022-11-01,MAX,119
10004,UPGRADE,2022-10-01,MAX,119
10016,UPGRADE,2022-02-01,MAX,119
10017,UPGRADE,2021-09-01,MAX,109
10019,UPGRADE,2020-09-01,MAX,99
10023,UPGRADE,2022-07-01,MAX,119
10025,UPGRADE,2021-07-01,MAX,109
10027,UPGRADE,2022-02-01,MAX,119
10035,UPGRADE,2021-06-01,MAX,109
10045,UPGRADE,2022-01-01,MAX,119
10047,UPGRADE,2022-08-01,MAX,119
10052,UPGRADE,2020-12-01,MAX,99
10057,UPGRADE,2022-08-01,MAX,119
10058,UPGRADE,2022-11-01,MAX,119
10059,UPGRADE,2022-08-01,MAX,119
10060,UPGRADE,2022-06-01,MAX,119
10061,UPGRADE,2021-01-01,MAX,109
10064,UPGRADE,2021-11-01,MAX,109
10066,UPGRADE,2022-09-01,PRO,85
10067,UPGRADE,2020-10-01,PRO,65
10071,UPGRADE,2022-04-01,MAX,119
10072,UPGRADE,2022-04-01,MAX,119
10074,UPGRADE,2022-11-01,MAX,119
10080,UPGRADE,2021-12-01,PRO,75
10082,UPGRADE,2021-07-01,MAX,109
10083,UPGRADE,2021-12-01,MAX,109
10086,UPGRADE,2022-11-01,MAX,119
10087,UPGRADE,2020-12-01,MAX,99
10089,UPGRADE,2022-10-01,MAX,119
10093,UPGRADE,2022-06-01,MAX,119
10100,UPGRADE,2022-08-01,PRO,85
10101,UPGRADE,2022-05-01,MAX,119
10105,UPGRADE,2022-02-01,MAX,119
10106,UPGRADE,2021-04-01,MAX,109
10107,UPGRADE,2022-04-01,PRO,85
10108,UPGRADE,2022-08-01,PRO,85
10110,UPGRADE,2020-09-01,MAX,99
10113,UPGRADE,2022-07-01,MAX,119
10114,UPGRADE,2022-05-01,MAX,119
10117,UPGRADE,2022-07-01,MAX,119
10119,UPGRADE,2021-11-01,PRO,75
10122,UPGRADE,2021-09-01,MAX,109
10124,UPGRADE,2022-02-01,PRO,85
10125,UPGRADE,2022-05-01,MAX,119
10130,UPGRADE,2022-10-01,MAX,119
10133,UPGRADE,2021-07-01,MAX,109
10136,UPGRADE,2021-04-01,PRO,75
10138,UPGRADE,2022-05-01,MAX,119
10140,UPGRADE,2020-11-01,MAX,99
10144,UPGRADE,2022-03-01,MAX,119
10147,UPGRADE,2022-05-01,MAX,119
10149,UPGRADE,2022-07-01,MAX,119
10155,UPGRADE,2022-03-01,MAX,119
10156,UPGRADE,2022-02-01,PRO,85
10161,UPGRADE,2022-09-01,MAX,119
10163,UPGRADE,2022-06-01,MAX,119
10167,UPGRADE,2022-04-01,MAX,119
10170,UPGRADE,2020-12-01,PRO,65
10171,UPGRADE,2022-11-01,MAX,119
10173,UPGRADE,2021-09-01,MAX,109
10174,UPGRADE,2022-08-01,PRO,85
10175,UPGRADE,2022-09-01,MAX,119
10176,UPGRADE,2022-07-01,PRO,85
10178,UPGRADE,2021-12-01,MAX,109
10183,UPGRADE,2020-12-01,PRO,65
10184,UPGRADE,2022-05-01,MAX,119
10186,UPGRADE,2022-08-01,MAX,119
10191,UPGRADE,2021-06-01,MAX,109
10195,UPGRADE,2022-11-01,MAX,119
10199,UPGRADE,2022-11-01,PRO,85
10201,UPGRADE,2022-09-01,MAX,119
10205,UPGRADE,2022-02-01,MAX,119
10214,UPGRADE,2022-08-01,MAX,119
10215,UPGRADE,2022-01-01,MAX,119
10218,UPGRADE,2021-10-01,MAX,109
10221,UPGRADE,2022-08-01,PRO,85
10225,UPGRADE,2020-04-01,MAX,99
10228,UPGRADE,2021-10-01,MAX,109
10232,UPGRADE,2022-09-01,PRO,85
10234,UPGRADE,2022-01-01,PRO,85
10235,UPGRADE,2022-02-01,PRO,85
10236,UPGRADE,2021-12-01,MAX,109
10237,UPGRADE,2021-08-01,MAX,109
10238,UPGRADE,2022-02-01,MAX,119
10240,UPGRADE,2021-12-01,MAX,109
10241,UPGRADE,2022-08-01,MAX,119
10242,UPGRADE,2022-02-01,MAX,119
10251,UPGRADE,2021-12-01,MAX,109
10258,UPGRADE,2022-10-01,MAX,119
10263,UPGRADE,2021-02-01,PRO,75
10264,UPGRADE,2022-09-01,MAX,119
10266,UPGRADE,2022-03-01,PRO,85
10267,UPGRADE,2020-07-01,MAX,99
10268,UPGRADE,2021-08-01,MAX,109
10270,UPGRADE,2022-01-01,PRO,85
10271,UPGRADE,2022-04-01,MAX,119
10272,UPGRADE,2021-12-01,MAX,109
10278,UPGRADE,2022-01-01,MAX,119
10284,UPGRADE,2022-08-01,MAX,119
10285,UPGRADE,2022-10-01,MAX,119
10290,UPGRADE,2021-11-01,MAX,109
10293,UPGRADE,2021-11-01,MAX,109
10294,UPGRADE,2022-07-01,PRO,85
10299,UPGRADE,2021-09-01,MAX,109
10304,UPGRADE,2021-09-01,MAX,109
10307,UPGRADE,2022-11-01,MAX,119
10308,UPGRADE,2020-05-01,PRO,65
10311,UPGRADE,2022-06-01,MAX,119
10314, ,2021-12-01,MAX,109
10318,UPGRADE,2022-04-01,PRO,85
10320,UPGRADE,2022-08-01,MAX,119
10322,UPGRADE,2022-05-01,MAX,119
10324,UPGRADE,2022-01-01,MAX,119
10325,UPGRADE,2022-02-01,PRO,85
10326,UPGRADE,2021-02-01,MAX,109
10327,UPGRADE,2021-06-01,MAX,109
10328,UPGRADE,2022-06-01,PRO,85
10337,UPGRADE,2022-04-01,MAX,119
10340,UPGRADE,2022-11-01,MAX,119
10347,UPGRADE,2022-08-01,MAX,119
